iteration,batch,batch_loss,epoch_loss,elapsed_time
18,1750,1.0561721,0.9434921,87763.04
18,1800,1.1001781,0.94437104,87813.66
18,1850,0.9388298,0.9445839,87867.67
18,1900,0.88806,0.944489,87917.74
18,1950,1.0025802,0.9441256,87967.9
18,2000,0.9140352,0.94389904,88017.36
18,2050,0.8906616,0.94420934,88068.35
18,2100,0.98225594,0.94458646,88117.55
18,2150,0.9943279,0.94485605,88167.11
18,2200,1.041223,0.94497275,88218.14
18,2250,1.095778,0.94520515,88267.36
18,2300,0.9266571,0.9448952,88317.3
18,2350,0.97903925,0.9451075,88367.54
18,2400,0.96712196,0.9454227,88416.76
18,2450,0.86869174,0.94593483,88466.95
18,2500,0.9817091,0.94629395,88516.29
18,2550,0.95660365,0.94659245,88565.72
18,2600,1.1393671,0.9468082,88616.09
18,2650,0.99605596,0.94708776,88664.96
18,2700,1.0896636,0.9473984,88714.73
18,2750,1.1062356,0.9481571,88764.17
18,2800,0.875811,0.94824576,88814.2
18,2850,0.96183324,0.94828105,88867.69
18,2900,0.90800977,0.948062,88917.67
18,2950,0.94405735,0.94868934,88967.33
18,3000,0.99896145,0.94858056,89018.42
18,3050,0.8355822,0.9487775,89067.91
18,3100,0.9004384,0.9490934,89117.9
18,3150,0.9764737,0.9494978,89170.55
18,3200,0.82277966,0.94931704,89220.08
18,3250,1.015967,0.94970673,89270.68
18,3300,0.98130804,0.95001954,89320.35
18,3350,0.90549135,0.9505183,89369.79
18,3400,0.90385604,0.9503389,89419.21
18,3450,0.95066357,0.9507492,89469.44
18,3500,0.872855,0.95080405,89518.61
18,3550,0.85074854,0.9508207,89569.25
18,3600,0.9098956,0.9512089,89619.28
18,3650,0.8644099,0.9514128,89669.46
18,3700,1.0559952,0.9510626,89719.07
18,3750,0.97708654,0.95134336,89768.2
18,3800,0.9256468,0.9514319,89818.61
18,3850,1.0245947,0.9516679,89872.62
18,3900,0.8571524,0.95184153,89921.39
18,3950,0.99252087,0.95188385,89971.58
18,4000,0.9961616,0.9520065,90021.4
18,4050,1.083756,0.952072,90070.99
18,4100,0.9426333,0.9522131,90120.08
18,4150,1.0123198,0.9521229,90169.67
18,4200,0.9127693,0.95220643,90219.78
18,4250,1.1644917,0.9521325,90269.01
18,4300,0.8615666,0.95207,90319.86
18,4350,1.1788223,0.952018,90369.05
18,4400,1.0066074,0.95214045,90417.83
18,4450,1.0492687,0.9522561,90467.86
18,4500,0.8550432,0.9517308,90516.46
18,4550,0.90236706,0.95182514,90566.5
18,4600,0.76506853,0.9518479,90615.97
18,4650,1.0684314,0.9519055,90664.37
18,4700,0.95573926,0.9520994,90715.03
18,4750,1.0804111,0.9522821,90763.28
18,4800,1.0142108,0.952543,90813.21
18,4850,1.041566,0.9527934,90867.07
18,4900,1.015145,0.9531467,90916.33
18,4950,0.82427824,0.9534055,90969.35
18,5000,0.7797679,0.95348257,91019.63
18,5050,1.1257472,0.95360243,91069.73
18,5100,1.0174373,0.9536689,91118.93
18,5150,1.0475117,0.9539328,91169.6
18,5200,0.86467266,0.9540454,91219.19
18,5250,1.0518054,0.954124,91268.93
18,5300,0.9540968,0.95429516,91318.73
18,5350,0.9047013,0.9542834,91367.96
18,5400,0.9378043,0.9544752,91417.74
18,5450,1.1151384,0.9545697,91466.67
18,5500,0.7935604,0.95453346,91516.22
18,5550,1.1939716,0.9548137,91567.67
19,0,0.86758125,0.86758125,91647.87
19,50,0.8518098,0.94265866,91698.38
19,100,1.087126,0.93795633,91747.8
19,150,0.88594794,0.9339518,91796.74
19,200,1.1153986,0.9300964,91852.38
19,250,0.8829428,0.9328381,91902.16
19,300,1.0332016,0.9314849,91952.09
19,350,0.8222496,0.9287883,92002.97
19,400,1.2194178,0.92737484,92052.03
19,450,0.99073684,0.9287895,92103.07
19,500,0.8644969,0.92738825,92154.23
19,550,1.0839028,0.92847264,92203.61
19,600,0.8695834,0.9280358,92253.82
19,650,0.98816824,0.9274173,92303.16
19,700,0.99841154,0.9266497,92352.43
19,750,0.84623075,0.9289966,92402.44
19,800,0.946861,0.92906266,92451.65
19,850,0.87968224,0.9297236,92501.42
19,900,1.1576352,0.9293053,92550.66
19,950,1.2632577,0.9309844,92599.95
19,1000,0.93494606,0.9322288,92649.8
19,1050,0.9827857,0.9325122,92698.59
19,1100,0.94223964,0.93183887,92748.96
19,1150,1.0960386,0.93294233,92800.06
19,1200,0.8903853,0.93318737,92853.67
19,1250,0.7703724,0.9333925,92903.79
19,1300,1.109741,0.9331481,92952.64
19,1350,0.89605784,0.9326123,93002.07
19,1400,1.0526731,0.93344957,93052.5
19,1450,0.9023396,0.9332955,93101.37
19,1500,0.98570395,0.9333693,93150.69
19,1550,0.95751536,0.93449116,93200.5
19,1600,0.86106974,0.93472433,93250.08
19,1650,1.0886726,0.934871,93298.84
19,1700,0.75038546,0.9346662,93349.58
19,1750,1.034389,0.9341877,93398.25
19,1800,1.0707726,0.93470585,93447.61
19,1850,0.8119415,0.93556017,93498.26
19,1900,0.9051813,0.9363476,93548.27
19,1950,1.0152786,0.936642,93598.46
19,2000,0.80862015,0.93673235,93648.18
19,2050,0.8744913,0.9373424,93698.87
19,2100,1.0564919,0.9375649,93748.84
19,2150,0.91725695,0.9379475,93799.39
19,2200,0.9080597,0.93815535,93854.58
19,2250,0.7746875,0.93836224,93904.61
19,2300,0.82071936,0.9385556,93954.64
19,2350,1.0611557,0.9385071,94006.19
19,2400,0.82121587,0.93867624,94055.98
19,2450,1.1170831,0.93870974,94106.99
19,2500,0.75073326,0.9386224,94156.35
19,2550,0.94746315,0.93865436,94206.43
19,2600,0.8373983,0.93887454,94255.98
19,2650,0.7510245,0.9392336,94306.29
19,2700,0.9633746,0.9392424,94356.67
19,2750,0.86652344,0.9392193,94406.21
19,2800,0.98193747,0.9391869,94455.79
19,2850,1.0256832,0.9391745,94504.34
19,2900,1.1052883,0.9392355,94556.24
19,2950,0.78588295,0.9397392,94605.51
19,3000,0.9406197,0.9397825,94654.88
19,3050,0.8689461,0.9401813,94704.36
19,3100,0.8454858,0.940401,94755.04
19,3150,0.8538572,0.94010645,94804.51
19,3200,0.8967669,0.9404843,94859.36
19,3250,0.8615477,0.9410018,94908.89
19,3300,0.86010104,0.9413792,94957.84
19,3350,0.97629595,0.9417096,95008.5
19,3400,0.90616316,0.94165134,95058.04
19,3450,0.8451069,0.94169515,95107.08
19,3500,1.0882988,0.94167256,95157.52
19,3550,0.8560785,0.9419485,95207.14
19,3600,0.9865632,0.94202924,95256.66
19,3650,0.7868532,0.94204056,95307.18
19,3700,0.97988105,0.94227934,95356.61
19,3750,1.0232685,0.94257206,95406.03
19,3800,1.0506797,0.94293475,95455.42
19,3850,0.81625724,0.9429491,95504.79
19,3900,0.8549974,0.9426377,95554.41
19,3950,0.997381,0.9426647,95604.63
19,4000,0.99660224,0.9430166,95653.41
19,4050,0.8579383,0.9429969,95702.18
19,4100,1.0229189,0.9431184,95752.54
19,4150,0.8853867,0.94305503,95802.2
19,4200,0.85408914,0.94302803,95856.37
19,4250,1.0011699,0.9429969,95906.49
19,4300,0.791719,0.9431767,95955.61
19,4350,0.8929715,0.943382,96006.24
19,4400,0.9866838,0.9434397,96055.83
19,4450,0.97466886,0.943463,96104.74
19,4500,0.8739591,0.9436926,96155.47
19,4550,1.0301616,0.9436747,96204.45
19,4600,1.0375377,0.9439347,96253.95
19,4650,0.9080401,0.9439301,96303.53
19,4700,0.8214923,0.9437767,96354.6
19,4750,0.97898006,0.94359636,96404.2
19,4800,0.81298995,0.94403714,96455.29
19,4850,0.6896185,0.9439295,96505.69
19,4900,0.81256354,0.94428295,96554.91
19,4950,1.0954812,0.9443614,96605.57
19,5000,0.94878924,0.94458723,96655.17
19,5050,1.2033153,0.94471836,96703.97
19,5100,0.85722244,0.9447914,96753.35
19,5150,1.09484,0.9448146,96803.14
19,5200,0.9860133,0.9450353,96857.08
19,5250,0.9577279,0.94525635,96906.98
19,5300,1.0339482,0.9454737,96956.33
19,5350,0.95510715,0.9455928,97006.4
19,5400,0.8434906,0.94557023,97056.69
19,5450,1.0923615,0.9455352,97106.14
19,5500,0.94686985,0.94558233,97156.45
19,5550,1.1837983,0.9458091,97205.81
